,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
1033,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路３２２號十樓,9.93,都市：其他:中心商業區,,,1080724,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,121.80000000000001,2,2,2,有,有,8300000,70379,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPOSMLPLKHHGFHH78DA,59.9,1.3,4.67,有,
1034,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２２０號七樓,12.95,都市：其他:中心商業區,,,1080728,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,153.69,3,2,2,有,有,10330000,69114,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPPSMLPLKHHGFHH88DA,79.4,1.68,6.59,有,
1036,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２９２號二十四樓,11.94,都市：其他:中心商業區,,,1101218,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,143.23000000000002,3,2,2,有,有,11860000,85461,坡道平面,23.76,1650000,,RPVRMLTJLHHGFHH07DA,72.01,1.68,6.79,有,
1037,龜山區,房地(土地+建物),桃園市龜山區文化一路２２２號二十一樓,8.49,都市：其他:中心商業區,,,1091205,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,87.31,2,2,2,有,有,6910000,79143,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWRMLTJLHHGFHH17DA,52.89,1.3,4.67,有,
1038,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２７８號十樓,13.09,都市：其他:中心商業區,,,1091115,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,154.81,3,2,2,有,有,11620000,77604,坡道平面,23.76,1450000,預售屋、或土地及建物分件登記案件；,RPXRMLTJLHHGFHH27DA,78.26,1.68,8.13,有,
1039,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２４８號四樓,16.26,都市：其他:中心商業區,,,1101204,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,186.45,4,2,2,有,有,15750000,86361,坡道平面,23.76,1700000,,RPOSMLTJLHHGFHH09DA,98.99,2.5,8.13,有,
1040,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２００號四樓,14.53,都市：其他:中心商業區,,,1091105,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,169.45,4,2,2,有,有,12560000,76258,坡道平面,23.76,1450000,預售屋、或土地及建物分件登記案件；,RPPSMLTJLHHGFHH56DA,87.01,2.5,8.65,有,
1041,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５６號十五樓,15.83,都市：其他:中心商業區,,,1090306,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,182.84,4,2,2,有,有,13020000,73045,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPQSMLTJLHHGFHH66DA,97.32,2.5,7.46,有,
1042,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５６號五樓,15.83,都市：其他:中心商業區,,,1081209,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,182.84,4,2,2,有,有,12460000,69839,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPRSMLTJLHHGFHH76DA,97.32,2.5,7.46,有,
1043,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２５２號八樓,9.35,都市：其他:中心商業區,,,1080808,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,116.94,2,2,2,有,有,8000000,70831,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPSSMLTJLHHGFHH86DA,57.45,1.3,3.99,有,
1045,龜山區,房地(土地+建物),桃園市龜山區文化一路２０２號二十二樓,8.78,都市：其他:中心商業區,,,1091105,土地1建物1車位0,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,89.12,2,2,1,有,有,6950000,77985,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUSMLTJLHHGFHH07DA,53.21,1.3,5.44,有,
1046,龜山區,房地(土地+建物),桃園市龜山區文化一路２６８號二十一樓,9.06,都市：其他:中心商業區,,,1100912,土地1建物1車位0,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,92.71000000000001,2,2,2,有,有,8300000,89526,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVSMLTJLHHGFHH17DA,56.18,1.3,5.06,有,
1050,龜山區,房地(土地+建物)+車位,桃園市龜山區文青路３５８號五樓,14.62,都市：其他:第三種住宅區。,,,1110222,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090603,116.92,2,2,1,有,有,10300000,88094,坡道機械,23.37,0,,RPRNMLPKLHHGFHH58DA,54.92,3.22,5.79,有,303.0
1052,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路１９６號二十樓,12.95,都市：其他:中心商業區,,,1080913,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,153.01,3,2,2,有,有,10430000,70251,坡道平面,23.76,1350000,預售屋、或土地及建物分件登記案件；,RPXNMLOJLHHGFHH98DA,77.4,1.68,7.91,有,
1053,龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路２２６號二十三樓,9.06,都市：其他:中心商業區,,,1090402,土地1建物1車位1,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101119,112.97,2,2,2,有,有,7900000,72862,坡道平面,23.76,1400000,預售屋、或土地及建物分件登記案件；,RPWOMLOJLHHGFHH98DA,55.03,1.3,3.71,有,
1054,桃園區,房地(土地+建物)+車位,桃園市桃園區永安路８１０之１巷３８號十一樓之２,19.68,都市：其他:住宅區,,,1110212,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040205,133.35,2,2,1,有,有,11500000,86239,升降平面,0.0,0,,RPVPMLOKLHHGFAH48EA,59.49,2.81,2.7,有,304.0
1056,桃園區,房地(土地+建物),桃園市桃園區國際路一段１１９３號五樓之１,9.69,都市：其他:第二種住宅區,,,1110118,土地1建物1車位0,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,104.39999999999999,3,2,2,有,有,6800000,65134,,0.0,0,,RPRQMLOKLHHGFAH18EA,85.06,0.0,8.18,有,
1058,桃園區,房地(土地+建物)+車位,桃園市桃園區中正路１３９０號十六樓之四,15.27,都市：其他:住宅區,,,1101224,土地1建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,155.37,4,2,2,有,有,10600000,72362,坡道平面,26.86,1300000,,RPQPMLPKLHHGFAH08EA,132.11,0.0,11.3,有,
1060,中壢區,房地(土地+建物)+車位,桃園市中壢區正光二街８２號十四樓,23.49,都市：其他:住宅區,,,1110122,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020525,164.76999999999998,3,2,2,有,有,10500000,68657,坡道平面,30.77,1300000,其他增建；,RPURMLOKLHHGFBH68EA,79.56,3.39,9.68,有,305.0
1065,八德區,房地(土地+建物)+車位,桃園市八德區廣豐路１３９號三樓,22.84,都市：其他:住宅區,,,1110127,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,162.67000000000002,3,2,2,有,有,13800000,84834,坡道平面,0.0,0,,RPUNMLLKLHHGFFH38EA,80.9,1.75,8.99,有,306.0
1068,八德區,房地(土地+建物)+車位,桃園市八德區中正一路１６號三樓,19.61,都市：其他:商業區,,,1101111,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,169.37,3,2,2,有,有,12000000,79389,坡道平面,37.11,1500000,,RPVNMLPKLHHGFFH88EA,83.27,0.0,6.36,有,307.0
1074,楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街６６６號五樓,23.39,都市：其他:住宅區,,,1110215,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030107,166.75,3,2,2,有,有,7000000,41979,坡道平面,40.11,0,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLQKLHHGFDH58EA,78.05,1.74,7.91,有,308.0
1079,中壢區,房地(土地+建物)+車位,桃園市中壢區仁福五街７號二樓,15.6,都市：其他:住宅區,,,1110214,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931230,151.07999999999998,3,2,2,有,有,7900000,51821,坡道平面,19.86,1100000,陽台外推；其他增建；,RPXQMLPKLHHGFBH98EA,89.85,2.54,8.77,有,
1085,中壢區,房地(土地+建物)+車位,桃園市中壢區青埔四街１９５號十三樓,29.58,都市：其他:住宅區,,,1101220,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071127,234.97000000000003,3,2,2,有,有,21000000,109528,坡道平面,67.89,2700000,含裝潢費1200000元；,RPRUMLQKLHHGFBH88EA,96.61,5.97,8.71,有,
1086,大溪區,房地(土地+建物)+車位,桃園市大溪區員林路一段３巷４７號十六樓,30.41,都市：其他:第二種住宅區,,,1110125,土地5建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030926,141.31,2,1,1,有,有,7000000,49536,坡道平面,0.0,0,,RPQOMLPKLHHGFCH18EA,60.47,0.0,10.15,有,312.0
1090,桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街１５巷８號三樓,21.4,都市：其他:住宅區,,,1110212,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030110,163.19,3,2,2,有,有,12380000,83476,坡道平面,29.26,1200000,,RPSPMLPKLHHGFAH28EA,82.12,0.0,9.2,有,315.0
1095,桃園區,房地(土地+建物)+車位,桃園市桃園區永安路５０７之１號七樓,13.69,都市：其他:住宅區,,,1101224,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090619,137.87,2,1,2,有,有,12430000,102084,坡道平面,34.23,1850000,,RPWPMLQKLHHGFAH78EA,64.34,6.95,0.0,有,
1099,龜山區,房地(土地+建物)+車位,桃園市龜山區文昌五街８８號十樓,19.17,都市：其他:鄰里商業區,,,1110122,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061019,158.26999999999998,3,2,2,有,有,16600000,121014,坡道平面,35.97,1800000,其他增建；,RPXNMLKKKHHGFHH58DA,69.31,3.03,8.43,有,319.0
1100,龜山區,房地(土地+建物),桃園市龜山區文青路１６５號八樓之８,23.85,都市：其他:第五種住宅區(供合宜住宅使用),,,1110209,土地1建物1車位0,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040814,156.88,3,2,2,有,有,13700000,87328,,0.0,0,其他增建；,RPTOMLNLKHHGFHH68DA,98.98,0.0,8.91,有,
1101,龜山區,房地(土地+建物)+車位,桃園市龜山區文興路３０號十二樓,20.13,都市：其他:中心商業區,,,1110123,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,242.26,4,2,2,有,有,24700000,102136,坡道平面,18.05,1800000,,RPPNMLQKLHHGFHH48DA,135.64,11.81,6.24,有,
1102,龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路３９巷５２號十樓,14.69,都市：其他:第五種住宅區,,,1110120,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,146.83999999999997,2,2,2,有,有,12800000,94165,坡道平面,33.21,2100000,,RPPRMLKKLHHGFHH28DA,68.04,0.0,9.23,有,
1103,龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路３９巷６８號十四樓,12.31,都市：其他:第五種住宅區,,,1101022,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,126.98,2,1,1,有,有,9700000,81249,坡道平面,32.21,2000000,預售屋、或土地及建物分件登記案件；,RPQRMLKKLHHGFHH38DA,59.46,0.0,4.96,有,
1106,龜山區,房地(土地+建物)+車位,桃園市龜山區華亞三路３９巷７２號十一樓,19.99,都市：其他:第五種住宅區,,,1101202,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101209,188.55,4,2,2,有,有,15460000,86649,坡道平面,33.21,2000000,預售屋、或土地及建物分件登記案件；,RPPUMLNJLHHGFHH78DA,96.38,0.0,9.28,有,
1111,平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路１４３號十五樓,18.15,都市：其他:商業區,,,1110127,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511,188.85,3,2,2,有,有,11300000,59836,坡道平面,0.0,0,,RPPNMLQKLHHGFGH38DA,89.26,0.0,9.52,有,322.0
1114,平鎮區,房地(土地+建物),桃園市平鎮區上海路２０８號九樓之２,16.4,都市：其他:商業區,,,1110217,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950213,112.13,3,2,2,有,有,6780000,60466,,0.0,0,,RPWOMLOKLHHGFGH98DA,80.88,3.95,4.41,有,324.0
1115,平鎮區,房地(土地+建物)+車位,桃園市平鎮區延平路二段２８號六樓之３,9.57,都市：其他:住宅區,,,1110221,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011029,104.87,2,2,1,有,有,7830000,74664,坡道機械,0.0,0,陽台外推；,RPROMLRJLHHGFGH68DA,54.06,3.15,7.98,有,325.0
1120,八德區,房地(土地+建物)+車位,桃園市八德區中正路１２８號四樓,19.43,都市：其他:商業區,,,1110221,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,159.26999999999998,3,2,2,有,有,11450000,71891,坡道平面,27.54,0,,RPXOMLOKLHHGFFH98DA,79.11,1.56,11.21,有,330.0
1139,楊梅區,房地(土地+建物)+車位,桃園市楊梅區永美路３８７巷５號六樓,36.28,都市：其他:住宅區,,,1110208,土地1建物1車位2,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090618,269.7,4,2,2,有,有,14800000,54876,坡道平面,0.0,0,,RPOPMLTJLHHGFDH38DA,121.26,0.0,10.99,有,338.0
1141,楊梅區,房地(土地+建物),桃園市楊梅區青山一街１０５之２號七樓,17.98,都市：其他:住宅區,,,1110217,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,103.97999999999999,2,2,1,有,有,6570000,63185,,0.0,0,,RPWOMLSJLHHGFDH98DA,63.4,0.0,8.12,有,339.0
1148,蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區吉林路１３１號十樓,24.81,都市：其他:住宅區,,,1101224,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871208,228.65,4,2,2,有,有,19000000,83096,坡道平面,0.0,0,,RPXNMLKLJHHGFEH28DA,129.69,0.0,20.34,有,342.0
1154,楊梅區,房地(土地+建物),桃園市楊梅區青山一街１１５號十五樓,15.88,都市：其他:住宅區,,,1110126,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,91.88,2,1,1,有,有,5852000,63692,,0.0,0,,RPSOMLOKLHHGFDH28DA,55.54,0.0,7.66,有,344.0
1155,楊梅區,房地(土地+建物)+車位,桃園市楊梅區文化街３３６號五樓,36.14,都市：其他:住宅區,,,1110219,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950904,166.07999999999998,3,2,2,有,有,8300000,49976,坡道平面,0.0,0,,RPUOMLOKLHHGFDH48DA,95.38,4.77,6.6,有,
1158,楊梅區,房地(土地+建物),桃園市楊梅區中興路１０４號九樓,25.85,都市：其他:住宅區,,,1110223,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910703,159.81,3,2,2,有,無,6500000,40673,,0.0,0,,RPPNMLNLKHHGFDH77DA,87.8,0.0,9.19,有,
1163,龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷７９號九樓,21.05,都市：其他:住宅區,,,1101225,土地2建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,152.11,2,2,2,有,有,12210000,86129,坡道平面,26.6,1400000,,RPPOMLPKLHHGFCH97DA,74.89,0.0,5.69,有,
1164,龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷８３之２號六樓,15.57,都市：其他:住宅區,,,1101227,土地2建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,112.47,0,0,0,無,有,7910000,74880,坡道平面,22.86,1200000,,RPQOMLPKLHHGFCH08DA,50.69,0.0,6.67,有,
1165,龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷８３號十樓,21.89,都市：其他:住宅區,,,1101227,土地2建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,157.82999999999998,2,2,1,有,有,13250000,91061,坡道平面,26.6,1300000,,RPROMLPKLHHGFCH18DA,78.39,0.0,5.87,有,
1166,龍潭區,房地(土地+建物)+車位,桃園市龍潭區中正路２６１巷７９號十樓,21.05,都市：其他:住宅區,,,1110117,土地2建物1車位1,十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100621,152.11,2,2,2,有,有,13770000,99355,坡道平面,26.6,1300000,,RPSOMLPKLHHGFCH28DA,74.89,0.0,5.69,有,
1191,中壢區,房地(土地+建物)+車位,桃園市中壢區福州二街５１８號九樓之２,13.55,都市：其他:住宅區,,,1110216,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020115,120.12,2,1,1,有,有,9500000,79088,坡道平面,0.0,0,,RPOQMLTJLHHGFBH28DA,49.23,3.06,8.85,有,357.0
